monthly_sales_log,price_log,age17,age18_24,age25_29,age30_34,age35_39,age40,圆领,韩版,黑色,中长款,白色,显瘦,雪纺,条纹,荷叶边,蓝色,红色,粉色
5.7745515455444085,5.117993812416755,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0
5.7745515455444085,4.867534450455582,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
5.7745515455444085,4.990432586778736,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.7745515455444085,4.564348191467836,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
5.771441123130016,5.631211781821365,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
5.771441123130016,5.293304824724492,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0
5.771441123130016,5.293304824724492,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
5.771441123130016,5.135798437050262,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
5.771441123130016,4.77912349311153,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
5.771441123130016,4.382026634673881,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
5.771441123130016,5.0106352940962555,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
5.768320995793772,5.883322388488279,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0
5.768320995793772,5.1647859739235145,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5.768320995793772,5.159055299214529,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
5.768320995793772,5.075173815233827,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0
5.765191102784844,5.075173815233827,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5.765191102784844,5.0689042022202315,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
5.765191102784844,5.300814246746624,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.765191102784844,5.003946305945459,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1
5.765191102784844,4.23410650459726,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
5.765191102784844,4.605170185988092,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5.762051382780177,5.988961416889864,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
5.762051382780177,5.54907608489522,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5.762051382780177,5.631211781821365,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
5.762051382780177,4.9344739331306915,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
5.762051382780177,5.135798437050262,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.762051382780177,5.135798437050262,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.762051382780177,4.48863636973214,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
5.762051382780177,4.844187086458591,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
5.75890177387728,5.560681631015528,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
5.75890177387728,5.705447753975262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.75890177387728,4.9344739331306915,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
5.75890177387728,4.61015772749913,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5.75890177387728,5.231108616854587,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5.75890177387728,4.941642422609304,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1
5.75890177387728,4.605170185988092,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
5.755742213586912,4.912654885736052,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
5.752572638825633,6.345636360828596,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5.752572638825633,5.438079308923196,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.752572638825633,5.187385805840755,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5.752572638825633,5.0106352940962555,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
5.752572638825633,4.499809670330265,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5.752572638825633,4.188138441508461,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5.752572638825633,4.983606621708336,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
5.752572638825633,4.3694478524670215,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
5.749392985908253,5.785362461648624,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
5.749392985908253,4.77912349311153,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5.749392985908253,5.43372200355424,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
5.749392985908253,4.248495242049359,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
5.746203190540153,5.883322388488279,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1
5.746203190540153,5.247024072160486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.7430031878094825,5.796057750765372,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5.7430031878094825,5.293304824724492,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
5.7430031878094825,5.231108616854587,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5.7430031878094825,5.19295685089021,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
5.7430031878094825,4.941642422609304,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1
5.7430031878094825,4.867534450455582,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.7430031878094825,5.187385805840755,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
5.7430031878094825,4.23410650459726,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5.7430031878094825,4.6913478822291435,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
5.739792912179234,6.194405391104672,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5.739792912179234,5.135798437050262,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
5.739792912179234,5.075173815233827,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
5.739792912179234,5.003946305945459,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
5.739792912179234,4.9344739331306915,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5.739792912179234,4.189654742026425,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
5.739792912179234,5.01396308418893,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.736572297479192,5.0689042022202315,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0
5.736572297479192,5.0689042022202315,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.736572297479192,4.844187086458591,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.736572297479192,5.293304824724492,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
5.733341276897746,5.703782474656201,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5.733341276897746,5.075173815233827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.733341276897746,4.859812404361672,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5.733341276897746,6.016157159698354,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5.733341276897746,4.653960350157523,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.733341276897746,5.003946305945459,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
5.733341276897746,4.60816569496789,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5.733341276897746,4.908971640319756,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5.730099782973574,5.988961416889864,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5.730099782973574,4.499809670330265,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1
5.730099782973574,4.248495242049359,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
5.730099782973574,4.382026634673881,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
5.726847747587197,5.991464547107982,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.726847747587197,5.594711379601839,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.726847747587197,5.66988092298052,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
5.726847747587197,5.293304824724492,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5.726847747587197,4.859812404361672,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5.726847747587197,4.941642422609304,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5.726847747587197,4.605170185988092,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
5.726847747587197,4.499809670330265,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5.726847747587197,4.0943445622221,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
5.723585101952381,4.9344739331306915,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
5.723585101952381,4.204692619390966,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5.720311776607412,5.703782474656201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.720311776607412,5.666426688112432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.720311776607412,5.302309387817574,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5.720311776607412,4.248495242049359,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0
5.720311776607412,5.187385805840755,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
5.717027701406222,5.247024072160486,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.717027701406222,5.231108616854587,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5.717027701406222,5.0689042022202315,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
5.717027701406222,4.605170185988092,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5.717027701406222,4.787491742782046,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.713732805509369,5.910796644040527,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
5.713732805509369,5.0689042022202315,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
5.713732805509369,5.522660198437729,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5.713732805509369,5.418320158942733,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
5.713732805509369,4.983606621708336,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
5.713732805509369,4.248495242049359,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
5.71042701737487,6.396929655216146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.71042701737487,5.883322388488279,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
5.71042701737487,4.61015772749913,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
5.71042701737487,4.2612704335380815,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
5.71042701737487,5.700443573390687,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.71042701737487,5.0689042022202315,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
5.707110264748875,5.886104031450156,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5.707110264748875,5.796057750765372,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.707110264748875,5.0689042022202315,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0
5.707110264748875,4.867534450455582,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1
5.707110264748875,4.9344739331306915,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
5.707110264748875,5.075173815233827,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5.703782474656201,5.517452896464707,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5.703782474656201,5.19295685089021,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5.703782474656201,5.318119993844216,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1
5.703782474656201,4.499809670330265,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
5.703782474656201,4.382026634673881,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5.700443573390687,5.991464547107982,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
5.700443573390687,5.963579343618446,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
5.700443573390687,6.040254711277414,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
5.700443573390687,5.1298987149230735,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.700443573390687,5.187385805840755,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
5.700443573390687,4.248495242049359,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
5.700443573390687,4.23410650459726,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1
5.697093486505405,5.799092654460526,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.697093486505405,5.963579343618446,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.697093486505405,5.43372200355424,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
5.697093486505405,5.293304824724492,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.697093486505405,5.4125385106380595,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
5.697093486505405,5.1298987149230735,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
5.697093486505405,4.859812404361672,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5.697093486505405,4.248495242049359,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
5.697093486505405,4.9344739331306915,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
5.697093486505405,5.221976133291314,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.6937321388027,6.396929655216146,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
5.6937321388027,5.631211781821365,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
5.6937321388027,5.523458920524919,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.6937321388027,4.605170185988092,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1
5.69035945432406,5.0689042022202315,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
5.69035945432406,5.298317366548036,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
5.69035945432406,4.859812404361672,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
5.68697535633982,5.846438775057725,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5.68697535633982,5.472270673671475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.68697535633982,4.9344739331306915,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
5.68697535633982,5.293304824724492,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.68697535633982,5.3757412635128405,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.683579767338681,5.418320158942733,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.683579767338681,5.703782474656201,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
5.683579767338681,5.1298987149230735,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1
5.683579767338681,4.941642422609304,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
5.683579767338681,5.117993812416755,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
5.683579767338681,5.1298987149230735,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
5.683579767338681,4.499809670330265,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
5.683579767338681,4.859812404361672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.680172609017068,5.988961416889864,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.680172609017068,5.991464547107982,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0
5.680172609017068,4.867534450455582,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.680172609017068,5.247024072160486,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5.680172609017068,4.941642422609304,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
5.680172609017068,5.476463551931511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.676753802268282,6.150602768446279,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
5.676753802268282,5.0106352940962555,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
5.676753802268282,5.43372200355424,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0
5.676753802268282,5.012633296758929,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5.676753802268282,4.605170185988092,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
5.673323267171493,5.517452896464707,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5.673323267171493,5.700443573390687,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5.673323267171493,4.77912349311153,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0
5.673323267171493,4.787491742782046,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
5.673323267171493,4.77912349311153,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5.673323267171493,4.59511985013459,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
5.66988092298052,5.883322388488279,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5.66988092298052,5.988961416889864,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
5.66988092298052,5.187385805840755,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
5.66988092298052,5.705447753975262,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.66988092298052,4.6913478822291435,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5.66988092298052,5.241747015059643,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5.66988092298052,4.762173934797756,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
5.66988092298052,4.499809670330265,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5.66988092298052,5.0689042022202315,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
5.666426688112432,6.192362489474872,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
5.662960480135946,5.523458920524919,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.662960480135946,6.037870919922137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
5.662960480135946,5.01396308418893,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.662960480135946,5.1647859739235145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.662960480135946,5.01396308418893,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.662960480135946,5.883322388488279,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1
5.659482215759621,6.484635235635252,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5.659482215759621,7.855932199718614,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.659482215759621,5.43372200355424,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
5.659482215759621,4.867534450455582,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5.659482215759621,4.499809670330265,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5.659482215759621,5.241747015059643,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0
5.655991810819852,5.080783053998338,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5.655991810819852,5.241747015059643,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
5.655991810819852,5.075173815233827,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
5.655991810819852,4.866764923676554,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5.655991810819852,4.787491742782046,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
5.655991810819852,5.0106352940962555,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5.655991810819852,4.9344739331306915,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
5.655991810819852,4.343805421853684,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5.655991810819852,4.605170185988092,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
5.655991810819852,4.867534450455582,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.652489180268651,5.988961416889864,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
5.652489180268651,5.991464547107982,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5.652489180268651,5.560681631015528,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
5.652489180268651,5.480638923341991,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1
5.652489180268651,4.5217885770490405,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
5.652489180268651,5.135798437050262,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5.652489180268651,4.584967478670572,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5.648974238161206,5.075173815233827,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5.648974238161206,4.908971640319756,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.645446897643238,5.43372200355424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.645446897643238,5.883322388488279,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5.645446897643238,4.941642422609304,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
5.645446897643238,4.499809670330265,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.645446897643238,4.605170185988092,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
5.645446897643238,4.836281906951478,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0
5.641907070938114,4.605170185988092,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
5.641907070938114,5.1298987149230735,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
5.641907070938114,4.859812404361672,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5.641907070938114,5.0369526024136295,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5.641907070938114,4.448516375942715,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5.641907070938114,5.0106352940962555,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.638354669333745,5.517452896464707,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5.638354669333745,5.765191102784844,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0
5.638354669333745,5.298317366548036,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5.638354669333745,5.241747015059643,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0
5.638354669333745,4.499809670330265,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.634789603169249,5.0106352940962555,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.634789603169249,4.382026634673881,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
5.634789603169249,5.049856007249537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.634789603169249,4.787491742782046,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
5.634789603169249,5.003946305945459,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5.631211781821365,5.963579343618446,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5.631211781821365,5.298317366548036,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5.631211781821365,5.293304824724492,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
5.631211781821365,5.1298987149230735,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5.631211781821365,5.0689042022202315,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0
5.631211781821365,4.248495242049359,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0
5.631211781821365,4.9344739331306915,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
5.627621113690637,5.859360706474645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.627621113690637,5.1298987149230735,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
5.627621113690637,4.45318382899021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.627621113690637,4.248495242049359,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.627621113690637,4.0943445622221,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
5.627621113690637,4.248495242049359,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5.627621113690637,4.613138355637268,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5.6240175061873385,5.966146739123692,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5.6240175061873385,5.1298987149230735,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
5.6240175061873385,4.248495242049359,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
5.6240175061873385,4.499809670330265,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
5.6240175061873385,4.499809670330265,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
5.6240175061873385,4.605170185988092,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0
5.6240175061873385,4.941642422609304,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5.62040086571715,6.129050210060545,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
